id,season_id,player_id,correct_scores,points,created_at
6b0ac9ad-8f4a-458a-9834-13da2681388b,27404307-72b4-4518-a32c-ce15384915d9,9a205562-9e06-49d8-865b-a0dfb3de0b20,25,211,2026-04-20 23:41:11.477457+00
70a7587d-34bf-4295-86c4-0086aaf54048,27404307-72b4-4518-a32c-ce15384915d9,f3b179ce-265d-4bf0-8c6c-a641504ea802,28,197,2026-04-20 23:41:11.477457+00
70ba41e2-d721-445b-8d30-f0eb396f143d,27404307-72b4-4518-a32c-ce15384915d9,46a30c5e-11ff-4c44-aa31-29a606850f82,23,190,2026-04-20 23:41:11.477457+00
78509cb5-b4e5-4bf8-90f6-616bc283abb7,27404307-72b4-4518-a32c-ce15384915d9,78c6e1c2-6f06-4cf7-8a82-54f62c0e9504,27,223,2026-04-20 23:41:11.477457+00
7cf829d6-2a74-4b23-8be1-c27a951d31d5,27404307-72b4-4518-a32c-ce15384915d9,8ed10184-c01b-4913-be71-bf7b48b8163a,23,184,2026-04-20 23:41:11.477457+00
85ee404a-53eb-4bcc-9957-0aebeabfe1c0,27404307-72b4-4518-a32c-ce15384915d9,7151cae2-f54e-4f88-9e6a-8ab7fe755160,25,211,2026-04-20 23:41:11.477457+00
9335d73a-8407-4223-8fa3-c585764e0b2c,27404307-72b4-4518-a32c-ce15384915d9,25472e3e-4928-440c-84a8-ed85a6e4cf34,24,149,2026-04-20 23:41:11.477457+00
9cc06b49-7249-47f2-8784-726653d03bbd,27404307-72b4-4518-a32c-ce15384915d9,eff7bddc-a865-47c4-95fb-fe4116d8c288,29,213,2026-04-20 23:41:11.477457+00
a2da4c55-0ce9-420c-a864-198e26b979d2,27404307-72b4-4518-a32c-ce15384915d9,c2011527-da58-4568-97f9-ec5c223ead8e,26,196,2026-04-20 23:41:11.477457+00
b3853100-31cd-45cd-baa4-5e080e518daa,27404307-72b4-4518-a32c-ce15384915d9,e04c559e-ca37-400e-b70d-64cc03eb3361,23,203,2026-04-20 23:41:11.477457+00
b748804d-7f9c-453a-842f-59ec29459850,27404307-72b4-4518-a32c-ce15384915d9,3d18f1c8-de23-4c6d-b843-8241da5d994e,39,235,2026-04-20 23:41:11.477457+00
d5363748-0b35-42d4-9e4a-ccc0ffae149d,27404307-72b4-4518-a32c-ce15384915d9,4f4c26c5-21c6-4a45-b9ab-141ea2936063,25,198,2026-04-20 23:41:11.477457+00
df21281b-0fc1-4035-8919-8aa680f23827,27404307-72b4-4518-a32c-ce15384915d9,584d969b-f2c5-4e89-a226-9d5d47bebe23,21,197,2026-04-20 23:41:11.477457+00
e164db10-c8e9-43d7-9f5e-c428111ee7ba,27404307-72b4-4518-a32c-ce15384915d9,6bf245f8-9743-4b7b-ab78-dc0cdd591c6c,32,226,2026-04-20 23:41:11.477457+00
e1c6b767-6161-4ad3-9eae-9c006bb82b60,27404307-72b4-4518-a32c-ce15384915d9,c8b7ea0d-f644-44ff-b89b-a0e352ff3cec,32,231,2026-04-20 23:41:11.477457+00
ed22274e-d4e4-4025-a0d9-ad3ab828c968,27404307-72b4-4518-a32c-ce15384915d9,f9aa08c8-da66-4064-a39a-3225dadaa1d0,15,190,2026-04-20 23:41:11.477457+00
ee009dc5-54cd-419e-9551-1d222b0f1857,27404307-72b4-4518-a32c-ce15384915d9,abe5e91c-2516-47f8-98a7-2b1e70ab13b1,33,214,2026-04-20 23:41:11.477457+00
f4b2ee86-edfd-4ae8-a3e1-0ee266b23db7,27404307-72b4-4518-a32c-ce15384915d9,95f43b8d-de0d-4dd2-a9bb-0cdfe02e247a,28,219,2026-04-20 23:41:11.477457+00
fa863bde-5da7-45bf-8e03-20f1503d1e2d,27404307-72b4-4518-a32c-ce15384915d9,6a57188f-50ad-4d66-88e5-64236a293c32,25,211,2026-04-20 23:41:11.477457+00
fac81b7e-1158-47f0-b8c5-37029bf79203,27404307-72b4-4518-a32c-ce15384915d9,66022633-1ced-4920-a431-b74b54e98345,24,185,2026-04-20 23:41:11.477457+00
