id,season_id,player_id,correct_scores,points,created_at
baed44ba-b60f-4407-b205-9e478db8f8d7,27404307-72b4-4518-a32c-ce15384915d9,66022633-1ced-4920-a431-b74b54e98345,27,212,2026-05-24 18:29:01.160391+00
c606f923-0d87-428a-b119-9bdde0d04484,27404307-72b4-4518-a32c-ce15384915d9,9a205562-9e06-49d8-865b-a0dfb3de0b20,28,238,2026-05-24 18:29:01.160391+00
d3575e48-0342-4804-bac5-7e247541ce54,27404307-72b4-4518-a32c-ce15384915d9,3d18f1c8-de23-4c6d-b843-8241da5d994e,45,268,2026-05-24 18:29:01.160391+00
e02d7a89-fecd-4084-a963-bd7a44646498,27404307-72b4-4518-a32c-ce15384915d9,f9410110-ec63-4a83-ad54-2b5df48b9140,25,231,2026-05-24 18:29:01.160391+00
e561be8a-2969-4498-bd58-c0eeb018b289,27404307-72b4-4518-a32c-ce15384915d9,f3b179ce-265d-4bf0-8c6c-a641504ea802,32,231,2026-05-24 18:29:01.160391+00
e69fc9d5-3b84-4347-80e0-ec350a529bde,27404307-72b4-4518-a32c-ce15384915d9,182f8371-048a-4f6e-b95d-149f368c3c44,28,201,2026-05-24 18:29:01.160391+00
e6cfe290-0579-4717-b498-a404ac86681f,27404307-72b4-4518-a32c-ce15384915d9,e28417e9-f154-4f39-bf0d-86cb6a1abc32,22,228,2026-05-24 18:29:01.160391+00
f0092184-d62e-4e30-8359-affd5e619239,27404307-72b4-4518-a32c-ce15384915d9,25472e3e-4928-440c-84a8-ed85a6e4cf34,25,179,2026-05-24 18:29:01.160391+00
f564cd46-1482-46b4-998a-c8a5f2f2740a,27404307-72b4-4518-a32c-ce15384915d9,a98cac4a-9401-4a97-b8e6-93a7caee47e9,44,285,2026-05-24 18:29:01.160391+00
f988866d-0614-4043-9a7d-10ca37ff5137,27404307-72b4-4518-a32c-ce15384915d9,49f48e02-6af0-4107-8f27-29f67efc4c3a,33,259,2026-05-24 18:29:01.160391+00
