id,season_id,player_id,correct_scores,points,created_at
9b16e69c-0480-4766-97e2-c6d8e78b2a25,27404307-72b4-4518-a32c-ce15384915d9,c8b7ea0d-f644-44ff-b89b-a0e352ff3cec,31,218,2026-05-05 01:29:17.278707+00
9b9cf888-55bd-4133-8def-5e049b5e70f2,27404307-72b4-4518-a32c-ce15384915d9,c4d0c372-0a8c-445d-9994-fe871e8eb544,27,185,2026-05-05 01:29:17.278707+00
9c72e14f-c8da-4651-af60-7d0cf81b5f7d,27404307-72b4-4518-a32c-ce15384915d9,71913bf1-3c89-4850-a771-b807bac56136,23,181,2026-05-05 01:29:17.278707+00
9c8bb897-089a-41f9-9e9f-3ad508eba790,27404307-72b4-4518-a32c-ce15384915d9,6bf245f8-9743-4b7b-ab78-dc0cdd591c6c,29,208,2026-05-05 01:29:17.278707+00
b029a8ce-bf15-4440-99f6-b72027fe1d6e,27404307-72b4-4518-a32c-ce15384915d9,8ed10184-c01b-4913-be71-bf7b48b8163a,20,168,2026-05-05 01:29:17.278707+00
b7140863-4ab7-4556-add8-05f9f32d0f35,27404307-72b4-4518-a32c-ce15384915d9,584d969b-f2c5-4e89-a226-9d5d47bebe23,20,186,2026-05-05 01:29:17.278707+00
b9a74567-78c6-4473-9a96-40f2315b460f,27404307-72b4-4518-a32c-ce15384915d9,25472e3e-4928-440c-84a8-ed85a6e4cf34,21,149,2026-05-05 01:29:17.278707+00
bbcb7557-2a70-46f6-aa99-575c792024eb,27404307-72b4-4518-a32c-ce15384915d9,eb3628cb-9a74-4281-bc9f-ebff66ae268e,26,163,2026-05-05 01:29:17.278707+00
c243dabc-850d-410e-9b0f-28624734765c,27404307-72b4-4518-a32c-ce15384915d9,66022633-1ced-4920-a431-b74b54e98345,21,164,2026-05-05 01:29:17.278707+00
c7f411e9-0202-41e9-9304-02f7f6a8f64c,27404307-72b4-4518-a32c-ce15384915d9,6a57188f-50ad-4d66-88e5-64236a293c32,23,198,2026-05-05 01:29:17.278707+00
cfa16009-0f9a-49bb-a1eb-b32a433c617a,27404307-72b4-4518-a32c-ce15384915d9,78c6e1c2-6f06-4cf7-8a82-54f62c0e9504,25,202,2026-05-05 01:29:17.278707+00
d188b784-f8b0-41c7-9245-3df8eb86a555,27404307-72b4-4518-a32c-ce15384915d9,f3b179ce-265d-4bf0-8c6c-a641504ea802,26,184,2026-05-05 01:29:17.278707+00
d27544bf-6456-407d-80fd-9faa22043090,27404307-72b4-4518-a32c-ce15384915d9,4f4c26c5-21c6-4a45-b9ab-141ea2936063,25,188,2026-05-05 01:29:17.278707+00
dbca2123-51c7-4833-94c0-94cc2d858b0b,27404307-72b4-4518-a32c-ce15384915d9,857f0ddb-bbf7-490f-89e7-c393913d1937,20,185,2026-05-05 01:29:17.278707+00
e14cec57-ccce-45df-a64d-dd8a4ad6022c,27404307-72b4-4518-a32c-ce15384915d9,3d18f1c8-de23-4c6d-b843-8241da5d994e,39,226,2026-05-05 01:29:17.278707+00
